2048,1115
1460,1910
1154,2161
1038,2380
1126,2535
1418,2594
1853,2563
2318,2431
2751,2220
3043,1980
3122,1768
2921,1619
2539,1586
2067,1672
1603,1855
1236,2092
1055,2326
1081,2503
1313,2592
1711,2584
2161,2483
2614,2300
2958,2066
3125,1834
3007,1656
2675,1585
2224,1631
1747,1793
1340,2008
1095,2249
1052,2445
1220,2569
1554,2586
1994,2526
2461,2366
2857,2142
3088,1901
3074,1704
2805,1592
2384,1591
1903,1712
1468,1920
1154,2159
1044,2383
1133,2531
1410,2586
1840,2544
2311,2414
2746,2205
3040,1969
3119,1748
2915,1601
2537,1563
2068,1650
1601,1840
1233,2076
1052,2309
1066,2480
1304,2568
1695,2562
2165,2459
2617,2272
2964,2035
3124,1809
3009,1633
2682,1557
2226,1606
1747,1769
1331,1995
1083,2220
1042,2426
1215,2544
1560,2570
2008,2500
2472,2335
2865,2116
3094,1878
3070,1676
2799,1569
2376,1578
1895,1713
1442,1945
1141,2151
1033,2374
1138,2521
1418,2583
1846,2545
2320,2412
2743,2206
3030,1971
3108,1753
2906,1609
2534,1574
2069,1661
1596,1845
1220,2085
1050,2319
1079,2493
1303,2584
1695,2573
2159,2476
2613,2282
2957,2056
3124,1825
3002,1648
2672,1572
2217,1616
1731,1779
1322,2005
1079,2243
1036,2443
1203,2562
1545,2586
1997,2514
2472,2357
2864,2128
3090,1889
3062,1691
2789,1578
2358,1590
1884,1718
1449,1919
1136,2159
1027,2374
1131,2521
1425,2577
1853,2538
2324,2403
2752,2192
3046,1948
3096,1735
2883,1593
2511,1562
2046,1649
1583,1836
1220,2072
1048,2299
1094,2482
1307,2561
1706,2551
2170,2449
2619,2262
2958,2030
3107,1796
2983,1624
2659,1552
2210,1601
1733,1763
1326,1989
1089,2225
1049,2424
1213,2546
1557,2565
2011,2498
2477,2328
2859,2102
3093,1861
3066,1668
2791,1563
2357,1573
1883,1699
1440,1913
1138,2155
1028,2371
1132,2521
1418,2578
1847,2533
2321,2395
2751,2185
3051,1954
3109,1743
2896,1602
2508,1570
2034,1662
1574,1854
1210,2090
1040,2316
1070,2491
1303,2578
1700,2564
2176,2458
2645,2267
2971,2036
3114,1810
2983,1637
2645,1565
2196,1618
1716,1780
1308,2010
1074,2245
1038,2436
1204,2555
1557,2577
2004,2509
2471,2347
2861,2120
3080,1878
3052,1683
2777,1577
2348,1583
1874,1713
1435,1920
1134,2158
1029,2371
1135,2514
1426,2575
1850,2533
2327,2396
2755,2183
3041,1939
3100,1726
2892,1584
2503,1552
2030,1646
1569,1836
1207,2072
1035,2299
1065,2477
1303,2564
1711,2550
2177,2440
2627,2252
2971,2013
3132,1786
2985,1618
2650,1548
2192,1603
1718,1767
1308,1995
1076,2225
1045,2428
1221,2544
1570,2558
2025,2495
2488,2320
2875,2098
3094,1860
3053,1660
2774,1560
2340,1574
1864,1706
1420,1919
1135,2158
1040,2370
1139,2512
1429,2573
1862,2530
2332,2397
2757,2186
3035,1952
3094,1735
2881,1596
2486,1569
2019,1663
1564,1853
1221,2086
1047,2312
1080,2487
1309,2577
1709,2564
2178,2456
2625,2269
2962,2029
3114,1807
2977,1634
2650,1561
2183,1619
1710,1790
1301,2018
1065,2246
1036,2441
1208,2553
1560,2573
2013,2498
2476,2333
2864,2105
3087,1870
3046,1675
2767,1568
2333,1586
1846,1721
1404,1923
1114,2161
1016,2375
1133,2517
1437,2569
1861,2525
2338,2384
2761,2169
3042,1929
3098,1720
2881,1579
2481,1554
1990,1648
1544,1835
1198,2071
1038,2304
1083,2471
1316,2554
1719,2536
2187,2433
2635,2240
2968,2006
3118,1780
2969,1613
2640,1541
2171,1599
1704,1770
1305,1998
1084,2230
1044,2427
1217,2542
1576,2558
2028,2483
2490,2315
2876,2088
3083,1850
3042,1653
2765,1547
2334,1570
1856,1710
1418,1923
1119,2163
1020,2376
1139,2518
1446,2573
1867,2526
2348,2394
2770,2177
3045,1938
3101,1723
2870,1587
2475,1566
2007,1662
1547,1859
1193,2092
1030,2323
1083,2491
1319,2575
1721,2564
2191,2448
2647,2257
2964,2020
3109,1793
2966,1629
2619,1563
2161,1619
1686,1788
1286,2014
1059,2252
1035,2442
1216,2555
1579,2570
2035,2495
2481,2326
2860,2100
3080,1870
3035,1675
2752,1568
2317,1579
1835,1721
1408,1925
1114,2163
1018,2376
1138,2516
1440,2566
1869,2522
2334,2381
2755,2173
3042,1927
3093,1709
2871,1573
2471,1550
1997,1638
1544,1839
1191,2074
1037,2301
1090,2471
1319,2552
1719,2534
2192,2422
2643,2235
2974,1997
3116,1771
2966,1604
2624,1542
2167,1602
1691,1772
1292,1998
1066,2228
1042,2430
1220,2537
1584,2549
2047,2477
2507,2307
2883,2080
3091,1847
3041,1652
2758,1554
2319,1572
1837,1710
1401,1931
1113,2165
1010,2376
1143,2517
1459,2572
1891,2524
2354,2385
2771,2174
3044,1933
3089,1724
2864,1585
2464,1565
1994,1667
1532,1861
1187,2101
1038,2324
1090,2494
1331,2575
1727,2559
2195,2447
2638,2254
2974,2017
3114,1793
2955,1621
2609,1564
2150,1621
1681,1791
1283,2017
1062,2258
1038,2449
1207,2552
1573,2570
2028,2493
2494,2322
2876,2091
3081,1860
3030,1663
2744,1561
2314,1584
1837,1723
1402,1946
1104,2178
1001,2386
1127,2519
1437,2558
1880,2515
2354,2375
2774,2161
3049,1921
3092,1705
2861,1570
2457,1548
1981,1649
1533,1846
1189,2085
1031,2307
1080,2473
1329,2551
1735,2534
2206,2423
2651,2225
2978,1988
3113,1764
2959,1603
2603,1544
2155,1605
1692,1772
1288,2002
1062,2241
1044,2430
1228,2541
1594,2553
2058,2475
2509,2302
2887,2073
3091,1842
3033,1646
2750,1550
2318,1573
1838,1704
1397,1918
1114,2173
1017,2380
1151,2523
1459,2577
1889,2521
2359,2378
2777,2170
3045,1933
3085,1721
2861,1587
2464,1565
1981,1668
1517,1867
1179,2105
1028,2330
1085,2496
1327,2574
1736,2555
2206,2445
2653,2245
2980,2010
3116,1793
2948,1624
2586,1563
2136,1623
1666,1793
1274,2022
1051,2259
1038,2447
1219,2553
1585,2565
2048,2486
2507,2317
2884,2088
3081,1859
3008,1662
2727,1558
2299,1581
1822,1720
1388,1932
1101,2173
1006,2382
1141,2518
1455,2563
1887,2514
2357,2372
2774,2158
3031,1918
3081,1694
2859,1566
2459,1548
1983,1651
1540,1844
1180,2081
1033,2309
1086,2473
1335,2548
1735,2529
2204,2416
2649,2215
2981,1974
3125,1756
2956,1596
2608,1539
2154,1609
1677,1776
1286,2004
1064,2242
1046,2425
1230,2540
1585,2551
2045,2465
2521,2295
2904,2065
3106,1837
3033,1648
2733,1555
2302,1575
1823,1714
1393,1934
1108,2176
1015,2385
1143,2522
1451,2566
1895,2514
2362,2374
2779,2161
3047,1924
3083,1715
2851,1580
2448,1564
1973,1670
1518,1869
1181,2108
1027,2333
1086,2496
1326,2573
1726,2555
2207,2443
2665,2248
2983,2010
3113,1783
2947,1623
2594,1564
2145,1629
1662,1797
1265,2024
1056,2260
1033,2445
1213,2556
1581,2573
2045,2488
2511,2309
2887,2085
3085,1849
3021,1659
2724,1579
2292,1583
1814,1719
1383,1937
1099,2176
1003,2388
1139,2521
1460,2565
1896,2509
2368,2363
2778,2151
3043,1908
3082,1698
2852,1569
2448,1543
1972,1651
1517,1849
1170,2089
1032,2313
1101,2478
1342,2545
1747,2527
2212,2413
2659,2215
2982,1971
3118,1750
2951,1589
2594,1535
2146,1605
1659,1774
1278,2002
1085,2245
1056,2436
1235,2538
1602,2551
2062,2464
2525,2293
2896,2064
3094,1830
3025,1645
2729,1552
2290,1574
1816,1716
1393,1943
1115,2177
1020,2390
1152,2527
1465,2570
1905,2517
2376,2375
2787,2159
3046,1919
3076,1711
2843,1583
2437,1567
1971,1680
1507,1876
1162,2114
1024,2334
1084,2498
1341,2576
1751,2554
2218,2436
2660,2248
2983,2002
3114,1781
2943,1619
2587,1569
2118,1638
1637,1809
1249,2027
1049,2267
1044,2452
1234,2554
1594,2565
2056,2481
2516,2303
2891,2076
3092,1837
3016,1655
2717,1566
2271,1591
1790,1724
1375,1940
1098,2177
1011,2385
1145,2521
1460,2564
1902,2507
2374,2361
2788,2143
3044,1901
3084,1692
2852,1560
2438,1540
1957,1651
1504,1852
1164,2093
1025,2314
1098,2477
1350,2548
1758,2526
2229,2408
2670,2210
2997,1973
3135,1745
2957,1584
2582,1533
2120,1605
1654,1783
1266,2011
1062,2245
1052,2432
1244,2536
1615,2548
2077,2465
2540,2290
2914,2057
3106,1818
3020,1634
2716,1548
2274,1579
1801,1721
1375,1939
1102,2184
1017,2390
1158,2525
1476,2565
1916,2511
2386,2365
2791,2153
3043,1913
3074,1707
2835,1581
2432,1568
1958,1678
1502,1876
1158,2117
1024,2340
1088,2503
1348,2572
1758,2557
2223,2438
2659,2241
2981,1998
3112,1775
2938,1616
2576,1566
2108,1635
1638,1809
1252,2034
1047,2269
1039,2454
1236,2560
1610,2570
2058,2483
2516,2304
2898,2074
3092,1838
3015,1648
2708,1556
2267,1583
1790,1731
1368,1950
1094,2189
1015,2395
1149,2525
1468,2562
1912,2499
2390,2354
2799,2135
3053,1900
3071,1688
2833,1561
2426,1549
1953,1657
1495,1857
1162,2092
1024,2319
1090,2475
1359,2545
1783,2520
2249,2406
2675,2206
2991,1964
3111,1742
2940,1584
2581,1535
2114,1611
1643,1791
1258,2021
1054,2255
1056,2432
1262,2534
1638,2547
2081,2459
2540,2286
2911,2051
3099,1822
3020,1631
2711,1543
2267,1572
1790,1722
1371,1945
1101,2187
1024,2400
1162,2536
1481,2573
1922,2516
2399,2359
2805,2141
3055,1902
3071,1702
2828,1580
2417,1568
1938,1683
1481,1881
1138,2125
1007,2353
1098,2510
1361,2575
1773,2549
2242,2428
2679,2231
2996,1994
3112,1766
2927,1609
2558,1561
2098,1646
1618,1820
1238,2051
1048,2282
1042,2463
1247,2557
1620,2564
2078,2473
2540,2298
2907,2070
3090,1835
3001,1649
2695,1560
2251,1590
1777,1736
1361,1953
1093,2193
1019,2399
1157,2529
1483,2568
1933,2507
2396,2356
2802,2129
3056,1889
3067,1679
2827,1559
2418,1554
1955,1665
1498,1861
1159,2101
1021,2326
1096,2480
1363,2550
1779,2523
2252,2398
2698,2196
2998,1959
3112,1736
2937,1573
2576,1529
2109,1613
1632,1791
1249,2025
1049,2260
1056,2443
1258,2545
1635,2545
2096,2452
2554,2275
2922,2043
3110,1808
3020,1632
2707,1548
2253,1580
1775,1731
1359,1941
1092,2194
1026,2397
1168,2530
1493,2569
1937,2510
2411,2357
2811,2136
3060,1904
3062,1708
2807,1585
2400,1573
1935,1690
1481,1891
1156,2132
1019,2349
1093,2508
1363,2574
1778,2546
2249,2426
2687,2229
2988,1993
3095,1776
2907,1618
2555,1567
2092,1642
1625,1815
1241,2050
1041,2279
1047,2459
1247,2559
1624,2559
2088,2474
2543,2293
2906,2063
3086,1824
3002,1648
2697,1560
2251,1595
1772,1741
1350,1961
1085,2198
1017,2404
1158,2528
1486,2562
1931,2497
2424,2344
2828,2119
3059,1881
3065,1682
2818,1565
2406,1551
1926,1667
1478,1861
1152,2103
1021,2324
1103,2483
1375,2550
1800,2519
2269,2390
2693,2187
3001,1951
3111,1733
2923,1578
2561,1536
2091,1615
1623,1794
1248,2027
1054,2259
1060,2443
1269,2538
1643,2539
2097,2444
2565,2272
2920,2042
3100,1806
3008,1628
2695,1542
2249,1577
1775,1731
1356,1949
1094,2191
1026,2397
1169,2527
1483,2564
1932,2512
2411,2359
2818,2132
3062,1895
3065,1695
2813,1576
2398,1577
1924,1696
1470,1895
1150,2133
1012,2353
1085,2511
1361,2580
1789,2547
2262,2424
2699,2226
3023,1986
3106,1771
2915,1609
2545,1566
2080,1644
1606,1827
1225,2060
1033,2291
1042,2469
1259,2561
1643,2560
2101,2467
2558,2284
2915,2053
3092,1824
2995,1643
2677,1561
2238,1602
1757,1750
1338,1963
1087,2193
1033,2398
1185,2530
1499,2564
1944,2502
2412,2344
2815,2119
3060,1878
3062,1672
2810,1552
2398,1548
1919,1668
1473,1867
1156,2110
1035,2332
1108,2487
1375,2550
1794,2516
2265,2391
2701,2190
3008,1952
3110,1734
2919,1581
2549,1533
2086,1613
1624,1790
1249,2032
1050,2265
1058,2451
1266,2544
1653,2547
2115,2455
2570,2265
2930,2034
3105,1798
3005,1619
2691,1542
2243,1586
1763,1747
1337,1970
1075,2200
1025,2403
1175,2527
1498,2562
1951,2502
2425,2348
2827,2130
3063,1893
3053,1688
2793,1574
2372,1576
1906,1700
1467,1904
1142,2141
1020,2363
1104,2514
1380,2578
1801,2543
2270,2417
2700,2215
2999,1978
3096,1765
2906,1620
2539,1575
2070,1646
1602,1828
1227,2056
1037,2287
1054,2466
1267,2564
1645,2568
2108,2471
2560,2289
2920,2056
3103,1819
3013,1635
2686,1550
2229,1589
1754,1751
1334,1971
1076,2208
1019,2403
1171,2532
1503,2561
1953,2496
2425,2341
2832,2120
3079,1879
3075,1669
2808,1549
2387,1554
1907,1673
1463,1878
1145,2115
1017,2339
1109,2488
1386,2552
1810,2515
2285,2377
2716,2177
3017,1942
3110,1723
2910,1570
2537,1534
2072,1622
1605,1802
1210,2034
1046,2265
1065,2445
1277,2539
1663,2540
2126,2444
2580,2269
2925,2033
3098,1800
2997,1620
2679,1540
2230,1585
1755,1739
1335,1966
1085,2198
1029,2406
1183,2531
1520,2562
1959,2502
2418,2348
2811,2125
3063,1887
3060,1680
2799,1571
2381,1572
1904,1698
1457,1902
1139,2144
1017,2364
1106,2517
1379,2581
1794,2550
2259,2420
2711,2214
3012,1976
3105,1762
2906,1611
2529,1573
2063,1650
1594,1831
1223,2065
1033,2297
1049,2471
1262,2568
1652,2558
2128,2458
2580,2281
2930,2049
3098,1818
2990,1638
2670,1556
2215,1603
1736,1758
1327,1978
1073,2213
1022,2413
1179,2531
1525,2558
1976,2497
2430,2343
2833,2118
3067,1877
3055,1670
2795,1553
2374,1553
1900,1676
1462,1883
1145,2120
1024,2337
1114,2488
1391,2550
1816,2513
2287,2382
2717,2176
3015,1937
3103,1720
