2048,1077
2237,1630
1628,1678
1175,1839
1061,2116
1321,2412
1861,2594
2489,2595
2967,2378
3138,2065
2823,1778
2226,1650
1612,1687
1170,1857
1067,2131
1325,2415
1868,2596
2493,2589
2988,2369
3136,2050
2816,1766
2227,1645
1604,1692
1157,1858
1057,2129
1332,2418
1885,2617
2508,2584
2991,2371
3135,2046
2807,1767
2217,1639
1607,1685
1161,1847
1070,2124
1341,2399
1895,2567
2527,2554
3002,2332
3132,2013
2802,1741
2213,1612
1594,1661
1162,1828
1077,2109
1350,2391
1905,2569
2533,2546
3018,2318
3146,2005
2802,1729
2199,1604
1574,1659
1156,1827
1076,2114
1357,2399
1926,2577
2535,2546
3011,2318
3127,2001
2782,1733
2186,1616
1563,1668
1140,1836
1076,2120
1362,2400
1922,2575
2541,2545
3014,2317
3117,1995
2771,1722
2171,1609
1559,1674
1137,1857
1064,2145
1352,2420
1916,2593
2553,2568
3018,2329
3114,2012
2765,1752
2163,1628
1547,1690
1131,1871
1074,2153
1366,2436
1929,2596
2561,2556
3016,2330
3110,2020
2750,1751
2147,1637
1530,1689
1124,1872
1073,2159
1373,2433
1949,2594
2574,2560
3039,2314
3109,1996
2754,1737
2135,1627
1525,1688
1119,1873
1076,2161
1390,2439
1963,2601
2583,2556
3018,2317
3106,1991
2731,1727
2115,1619
1508,1694
1119,1874
1086,2158
1400,2428
1974,2584
2592,2534
3038,2286
3106,1968
2729,1697
2119,1597
1505,1669
1106,1855
1066,2151
1404,2428
1983,2577
2601,2518
3045,2269
3098,1953
2718,1689
2107,1595
1498,1665
1114,1859
1084,2150
1411,2419
1992,2579
2614,2517
3045,2259
3092,1950
2704,1701
2091,1603
1491,1675
1106,1862
1086,2152
1412,2425
1995,2574
2614,2514
3049,2261
3105,1949
2704,1710
2081,1609
1480,1684
1103,1876
1086,2176
1425,2442
2002,2596
2625,2535
3052,2284
3084,1966
2686,1715
2072,1632
1463,1704
1094,1894
1088,2185
1426,2457
2012,2601
2629,2538
3053,2290
3074,1962
2675,1705
2060,1619
1452,1700
1094,1905
1078,2197
1415,2467
2026,2605
2635,2529
3055,2271
3074,1951
2661,1706
2049,1622
1452,1705
1093,1912
1091,2210
1442,2475
2029,2611
2644,2522
3067,2260
3072,1946
2655,1683
2037,1622
1435,1706
1094,1903
1101,2193
1452,2451
2058,2586
2654,2502
3063,2233
3080,1913
2666,1673
2040,1602
1439,1686
1090,1885
1106,2179
1469,2435
2062,2572
2671,2491
3074,2229
3070,1910
2646,1667
2012,1590
1423,1683
1088,1887
1110,2179
1480,2446
2070,2582
2677,2489
3071,2240
3055,1914
2627,1658
2003,1597
1413,1678
1069,1888
1096,2200
1480,2454
2082,2582
2680,2490
3068,2214
3048,1909
2614,1658
1995,1602
1402,1690
1074,1907
1107,2209
1482,2471
2087,2604
2689,2506
